"id","age","male","eduyears","employed","income"
6578,32,0,17,1,1700
6579,35,1,9.5,1,500
6580,44,1,7,1,950
6581,44,1,7,1,850
6583,43,0,3.5,1,150
6583,40,1,7,1,100
6583,19,1,3.5,1,120
6584,43,0,3.5,1,150
6584,41,1,7,1,150
6584,19,1,3.5,1,120
6585,46,1,7,1,500
6586,46,1,9.5,1,1900
6587,46,1,7,1,2875
6588,38,1,9.5,1,NA
6589,39,1,9.5,1,1300
6590,50,0,17,1,4100
6591,58,0,12.5,1,1000
6591,30,0,12.5,1,900
6594,56,0,12.5,1,900
6595,33,1,12.5,1,450
6595,78,1,12.5,1,NA
6597,58,0,7,1,1700
6598,58,0,7,1,1700
6599,53,1,12.5,1,1000
6599,50,0,12.5,1,500
6599,28,1,14,1,1500
6599,26,1,14,1,300
6600,53,1,17,1,1200
6600,50,0,12.5,1,500
6600,26,1,14,1,400
6603,61,0,17,1,1300
6604,40,1,17,1,2000
6604,34,0,17,1,1360
6605,41,1,17,1,1500
6605,34,0,17,1,900
6606,49,1,17,1,800
6607,43,0,12.5,1,1000
6607,48,1,7,1,1000
6608,32,1,7,1,1700
6609,43,0,9.5,1,1350
6610,54,1,3.5,1,400
6610,43,0,9.5,1,900
6612,58,0,7,1,420
6612,32,1,7,1,1800
6612,30,1,12.5,1,1500
6613,53,1,7,1,1000
6613,22,1,12.5,1,200
6614,53,1,7,1,1000
6614,23,1,12.5,1,150
6615,32,1,7,1,900
6615,36,0,7,1,1235
6617,47,0,7,1,NA
6617,27,1,12.5,1,NA
6618,47,0,7,1,1000
6618,27,1,12.5,1,500
6619,47,1,7,1,860
6619,44,0,3.5,1,430
6619,20,1,12.5,1,400
6620,30,1,7,1,375
6621,30,1,7,1,550
6623,57,1,3.5,1,750
6623,20,1,12.5,1,120
6624,27,1,9.5,1,950
6625,50,1,7,1,1600
6625,46,0,7,1,150
6626,50,1,7,1,1200
6626,47,0,9.5,1,250
6627,53,0,12.5,1,400
6627,18,1,9.5,1,280
6628,32,1,12.5,1,1500
6629,21,1,9.5,1,1200
6629,20,1,9.5,1,1200
6630,28,1,9.5,1,320
6631,64,0,7,1,800
6632,70,0,7,1,930
6634,33,1,9.5,1,1500
6634,30,0,12.5,1,NA
6635,68,0,12.5,1,870
6635,21,1,9.5,1,1000
6636,36,1,17,1,NA
6637,29,1,17,1,1000
6638,27,0,9.5,1,150
6639,48,1,12.5,1,1200
6640,59,1,3.5,1,NA
6641,42,1,7,1,450
6642,41,0,7,1,150
6643,22,1,12.5,1,350
6643,22,0,12.5,1,250
6644,42,1,7,1,280
6645,41,0,7,1,200
6646,22,0,12.5,1,650
6647,34,1,17,1,1500
6647,29,0,17,1,1200
6648,35,1,17,1,400
6648,29,0,17,1,1100
6649,36,0,9.5,1,740
6650,42,1,9.5,1,1500
6650,35,0,14,1,150
6651,55,1,14,1,800
6651,42,0,12.5,1,2500
6651,23,1,12.5,1,2500
6651,20,1,12.5,1,2500
6652,56,1,14,1,1550
6652,43,0,12.5,1,800
6652,23,1,12.5,1,300
6652,20,1,12.5,1,400
6653,41,1,14,1,790
6653,36,0,12.5,1,350
6654,41,1,14,1,580
6654,36,0,12.5,1,324
6657,25,1,14,1,1000
6657,22,0,14,1,650
6658,24,1,14,1,1000
6658,22,0,14,1,600
6660,46,1,14,1,1340
6660,42,0,14,1,1300
6661,32,1,12.5,1,3550
6662,59,1,9.5,1,300
6662,48,0,9.5,1,250
6662,19,1,9.5,1,NA
6663,35,1,9.5,1,1300
6664,64,0,17,1,1000
6665,40,0,14,1,900
6665,21,0,12.5,1,270
6666,62,0,3.5,1,NA
6666,35,1,3.5,1,120
6666,33,0,12.5,1,180
6667,38,1,17,1,2000
6667,34,0,17,1,1600
6669,60,1,14,1,NA
6669,51,1,14,1,1970
6670,32,0,17,1,600
6671,31,1,17,1,1900
6673,37,1,17,1,3500
6673,37,0,17,1,1900
6674,58,1,7,1,900
6675,36,0,17,1,NA
6676,36,0,17,1,NA
6678,33,1,9.5,1,400
6679,50,1,9.5,1,1500
6680,54,1,3.5,1,NA
6680,53,0,3.5,1,280
6680,16,1,3.5,1,480
6681,49,0,9.5,1,500
6682,19,1,9.5,1,750
6683,48,0,9.5,1,1100
6684,33,1,17,1,1800
6685,44,0,14,1,1014
6685,27,1,14,1,690
6686,44,0,14,1,1020
6686,27,1,14,1,700
6687,27,0,12.5,1,1700
6688,47,0,12.5,1,1600
6691,49,0,12.5,1,1800
6692,49,0,12.5,1,800
6693,51,0,17,1,6000
6693,23,1,14,1,900
6694,51,0,17,1,2500
6694,23,1,14,1,1200
6698,44,1,12.5,1,3000
6698,43,0,12.5,1,700
6699,44,1,12.5,1,3200
6699,43,0,12.5,1,800
6701,53,0,17,1,NA
6703,56,1,12.5,1,600
6704,50,1,9.5,1,350
6705,35,0,7,1,250
6706,35,0,7,1,293
6707,46,1,12.5,1,1700
6708,47,1,12.5,1,1700
6708,46,0,12.5,1,800
6709,33,0,7,1,480
6710,67,0,17,1,1730
6711,64,1,12.5,1,800
6712,24,0,14,1,1500
6713,24,0,14,1,1395
6714,62,0,12.5,1,2250
6714,23,1,14,1,300
6715,51,1,9.5,1,1500
6715,26,1,12.5,1,1200
6715,21,1,9.5,1,1500
6716,53,1,17,1,3000
6716,51,0,9.5,1,200
6719,40,1,14,1,1900
6720,41,1,9.5,1,2100
6720,34,0,7,1,3000
6721,41,1,9.5,1,2000
6722,58,0,12.5,1,1200
6722,32,0,17,1,3600
6723,44,1,14,1,NA
6723,49,0,14,1,1600
6724,49,0,14,1,NA
6724,33,1,12.5,1,1800
6725,64,1,7,1,400
6725,29,1,9.5,1,400
6726,36,1,12.5,1,1700
6727,52,1,12.5,1,1500
6727,50,0,17,1,1800
6728,61,1,7,1,1200
6728,19,1,9.5,1,200
6729,51,1,12.5,1,1500
6729,46,0,14,1,50
6730,52,1,12.5,1,1800
6730,46,0,14,1,600
6731,60,1,7,1,150
6731,35,1,9.5,1,150
6731,34,0,12.5,1,150
6732,31,0,7,1,150
6732,37,1,3.5,1,400
6735,34,0,14,1,2892
6737,48,1,7,1,3250
6739,22,0,12.5,1,700
6740,25,1,12.5,1,NA
6740,27,0,14,1,NA
6743,37,0,12.5,1,300
6747,30,1,17,1,1700
6748,31,1,17,1,2300
6749,51,1,7,1,8000
6749,51,0,7,1,1200
6749,20,1,9.5,1,1500
6750,52,1,7,1,1500
6750,51,0,7,1,1200
6750,20,1,9.5,1,1000
6751,28,1,12.5,1,1000
6752,28,1,12.5,1,1000
6753,42,0,17,1,1700
6754,43,0,17,1,1500
6755,16,1,7,1,680
6756,15,1,3.5,1,750
6757,26,0,7,1,2050
6758,26,0,7,1,1200
6759,53,1,12.5,1,2000
6760,53,1,17,1,NA
6760,23,0,17,1,NA
6761,37,1,12.5,1,1085
6762,37,1,12.5,1,1000
6762,36,0,9.5,1,200
6763,40,1,7,1,700
6764,40,1,7,1,1000
6765,39,1,7,1,700
6766,29,0,7,1,150
6766,39,1,7,1,400
6766,29,1,7,1,NA
6767,61,0,12.5,1,NA
6767,71,1,17,1,865
6768,29,0,14,1,600
6768,25,1,12.5,1,650
6769,46,0,17,1,NA
6770,47,0,17,1,1450
6771,66,1,7,1,1400
6771,66,0,7,1,1300
6772,44,1,7,1,600
6772,17,1,3.5,1,56
6773,30,0,7,1,450
6774,53,0,17,1,900
6775,48,1,12.5,1,2700
6775,48,0,17,1,2800
6776,43,1,7,1,500
6776,35,0,9.5,1,150
6776,20,1,12.5,1,90
6777,28,0,17,1,400
6779,46,1,3.5,1,530
6780,52,1,17,1,2400
6781,44,1,9.5,1,NA
6783,45,1,9.5,1,150
6783,20,0,9.5,1,480
6784,57,0,7,1,2470
6785,44,1,17,1,6000
6785,44,0,17,1,3000
6786,26,1,17,1,730
6786,25,0,17,1,350
6787,30,1,12.5,1,1650
6788,65,1,7,1,1500
6789,65,1,7,1,1000
6790,31,1,9.5,1,300
6791,45,1,7,1,600
6792,46,1,7,1,800
6793,65,0,12.5,1,350
6794,65,0,12.5,1,150
6795,31,1,17,1,1200
6796,32,1,17,1,700
6796,28,0,17,1,270
6797,56,1,7,1,800
6798,56,1,7,1,800
6799,55,1,7,1,2700
6800,56,1,7,1,2000
6801,62,1,7,1,1800
6801,50,0,7,1,1500
6801,19,1,12.5,1,1210
6802,63,1,9.5,1,120
6802,51,0,7,1,1000
6802,19,1,12.5,1,800
6803,45,1,7,1,1280
6803,21,1,12.5,1,240
6804,49,1,9.5,1,1500
6804,44,0,14,1,300
6805,50,1,9.5,1,1600
6806,42,1,14,1,2500
6806,31,0,12.5,1,1290
6807,67,1,3.5,1,2250
6807,66,0,3.5,1,767
6808,25,0,17,1,380
6809,44,1,14,1,1000
6810,41,0,7,1,300
6811,40,0,7,1,350
6813,53,1,17,1,NA
6813,55,0,17,1,NA
6813,24,0,14,1,NA
6814,59,0,12.5,1,1500
6814,34,0,17,1,NA
6815,44,1,14,1,NA
6815,42,0,7,1,NA
6816,29,0,17,1,780
6816,23,1,14,1,570
6817,67,1,14,1,2900
6818,66,1,14,1,5000
6819,68,1,12.5,1,900
6819,31,0,9.5,1,300
6819,24,1,12.5,1,500
6820,43,0,9.5,1,7850
6820,48,1,7,1,3500
6820,24,1,12.5,1,600
6821,43,0,9.5,1,400
6821,25,1,12.5,1,200
6822,38,1,12.5,1,1000
6822,34,0,17,1,1350
6823,23,1,7,1,350
6823,22,1,7,1,350
6823,25,1,7,1,470
6824,23,1,7,1,300
6824,22,1,7,1,300
6825,25,1,3.5,1,600
6827,59,1,12.5,1,2100
6828,46,0,9.5,1,1200
6829,27,0,12.5,1,700
6830,61,0,7,1,700
6830,42,1,12.5,1,2210
6830,25,1,12.5,1,730
6831,45,0,17,1,NA
6831,49,1,17,1,NA
6832,52,1,7,1,400
6832,42,0,7,1,150
6832,35,0,12.5,1,200
6835,57,1,7,1,500
6835,23,1,7,1,150
6835,21,0,3.5,1,600
6836,42,1,17,1,120
6838,43,1,7,1,330
6839,47,1,7,1,2000
6839,25,0,14,1,350
6839,22,0,14,1,240
6840,47,1,7,1,2700
6840,26,0,14,1,600
6840,22,0,14,1,200
6841,43,1,14,1,1800
6842,43,1,14,1,1300
6843,63,1,7,1,300
6844,62,1,7,1,500
6845,41,1,7,1,902
6845,39,0,17,1,2012
6846,41,1,7,1,900
6846,39,0,17,1,1700
6847,31,1,17,1,2400
6848,31,1,17,1,3000
6849,41,0,17,1,1000
6851,46,0,14,1,1500
6852,36,1,12.5,1,900
6852,28,0,12.5,1,50
6853,51,0,12.5,1,1200
6854,33,1,9.5,1,NA
6855,52,1,12.5,1,700
6856,60,1,7,1,500
6856,24,0,9.5,1,NA
6860,56,1,17,1,5000
6860,26,1,14,1,1500
6860,24,0,14,1,1500
6861,32,1,9.5,1,1600
6861,30,0,14,1,1200
6863,36,1,9.5,1,700
6864,24,1,14,1,NA
6865,62,1,14,1,250
6866,21,0,9.5,1,415
6866,18,1,7,1,250
6867,43,1,9.5,1,1500
6868,24,1,12.5,1,600
6869,51,1,7,1,550
6870,45,0,17,1,3000
6871,45,0,17,1,2000
6872,45,0,17,1,830
6873,46,1,17,1,1500
6873,45,0,17,1,880
6874,34,0,12.5,1,1700
6875,39,1,9.5,1,1000
6875,34,0,12.5,1,1200
6876,19,1,12.5,1,200
6879,27,1,12.5,1,NA
6879,28,0,17,1,NA
6880,35,1,17,1,NA
6880,33,0,17,1,NA
6881,48,1,7,1,1100
6882,48,1,7,1,2000
6883,55,1,12.5,1,800
6884,55,1,9.5,1,700
6885,55,1,9.5,1,800
6885,50,0,12.5,1,1500
6885,26,1,9.5,1,NA
6885,29,1,9.5,1,600
6886,55,1,7,1,800
6886,50,0,12.5,1,1600
6886,27,1,12.5,1,690
6886,27,1,9.5,1,800
6887,41,1,12.5,1,1700
6889,26,1,7,1,800
6891,23,1,7,1,500
6892,54,0,9.5,1,280
6893,54,0,3.5,1,200
6894,35,1,7,1,600
6895,35,1,7,1,820
6898,26,0,14,1,1250
6899,76,0,12.5,1,2000
6901,53,1,12.5,1,1000
6902,51,1,17,1,NA
6903,36,0,14,1,300
6904,51,1,9.5,1,700
6904,50,0,17,1,1000
6905,62,1,17,1,3000
6906,62,1,17,1,5200
6908,60,1,7,1,800
6908,29,0,9.5,1,450
6909,54,1,14,1,870
6910,55,1,12.5,1,1500
6912,38,0,9.5,1,475
6913,27,1,12.5,1,500
6913,27,0,12.5,1,150
6914,54,1,7,1,350
6915,35,1,17,1,1000
6916,57,0,7,1,150
6916,19,1,9.5,1,200
6917,57,0,7,1,250
6917,17,1,7,1,200
6917,24,1,3.5,1,150
6918,35,1,17,1,NA
6918,29,0,17,1,NA
6919,35,1,17,1,1050
6919,29,0,17,1,1450
6920,30,0,9.5,1,270
6921,37,0,9.5,1,1200
6922,38,0,9.5,1,800
6925,33,1,14,1,1250
6926,29,1,12.5,1,900
6927,56,0,9.5,1,900
6927,28,1,12.5,1,1050
6928,57,0,12.5,1,750
6928,29,1,12.5,1,700
6929,60,1,3.5,1,280
6931,60,1,17,1,4351
6932,23,1,9.5,1,700
6933,40,0,12.5,1,3300
6933,60,0,9.5,1,500
6934,60,1,12.5,1,500
6934,28,1,14,1,NA
6935,39,1,14,1,2250
6935,34,0,14,1,2250
6938,26,1,9.5,1,2400
6939,48,1,9.5,1,50
6939,27,1,9.5,1,NA
6939,24,1,9.5,1,NA
6940,25,1,7,1,1000
6941,42,1,7,1,1485
6941,35,0,12.5,1,330
6942,52,1,7,1,1050
6942,24,1,7,1,800
6944,26,1,17,1,1150
6945,25,1,7,1,300
6946,24,1,12.5,1,1600
6946,21,1,12.5,1,1500
6947,68,1,9.5,1,6500
6947,25,1,12.5,1,2000
6947,21,1,17,1,1500
6948,47,1,12.5,1,2000
6948,51,0,12.5,1,560
6949,57,0,9.5,1,400
6949,49,0,7,1,600
6949,29,1,7,1,380
6949,18,1,9.5,1,530
6950,57,0,9.5,1,1007
6950,51,0,7,1,667
6950,31,1,7,1,300
6950,20,1,9.5,1,260
6950,18,1,7,1,150
6950,18,1,3.5,1,250
6950,22,0,12.5,1,50
6950,18,0,7,1,70
6950,23,1,9.5,1,642
6951,42,1,7,1,1000
6953,62,1,17,1,4500
6953,27,0,17,1,900
6954,62,1,17,1,3800
6954,28,0,14,1,900
6955,34,0,17,1,300
6956,35,0,17,1,1300
6957,22,1,9.5,1,500
6957,27,1,3.5,1,100
6958,22,1,9.5,1,500
6958,28,1,3.5,1,100
6959,28,1,9.5,1,150
6960,28,1,9.5,1,150
6962,30,1,17,1,NA
6965,27,0,9.5,1,60
6965,20,0,12.5,1,550
6966,26,1,9.5,1,90
6967,35,1,9.5,1,600
6967,32,0,17,1,1000
6968,34,1,9.5,1,NA
6968,28,0,7,1,220
6968,17,1,9.5,1,200
6969,60,1,14,1,1050
6969,32,0,12.5,1,450
6970,37,1,14,1,2000
6970,32,0,14,1,1000
6971,32,1,9.5,1,1720
6972,23,0,12.5,1,240
6973,52,0,3.5,1,490
6973,27,0,9.5,1,365
6974,40,1,12.5,1,1200
6976,58,1,14,1,850
6976,33,0,12.5,1,1800
6976,22,0,12.5,1,600
6977,47,1,12.5,1,NA
6978,49,1,14,1,2000
6979,49,1,14,1,2050
6980,46,1,12.5,1,1340
6981,47,1,9.5,1,1200
6982,25,1,14,1,1000
6982,24,0,14,1,350
6983,62,0,7,1,670
6983,29,0,12.5,1,1200
6984,28,1,9.5,1,1000
6984,28,0,9.5,1,1000
6985,29,1,9.5,1,1000
6985,28,0,9.5,1,300
6986,24,0,17,1,900
6987,24,0,17,1,1200
6988,49,0,12.5,1,2500
6989,57,0,12.5,1,2230
6990,44,1,12.5,1,1500
6991,63,1,17,1,2900
6991,56,0,12.5,1,1000
6991,38,1,12.5,1,1000
6992,25,1,9.5,1,800
6993,25,1,3.5,1,800
6993,23,0,9.5,1,150
6995,40,0,12.5,1,1560
6996,40,0,12.5,1,1300
6997,25,1,17,1,1500
6998,33,1,17,1,1200
6999,48,0,3.5,1,490
6999,32,1,12.5,1,320
6999,29,0,9.5,1,490
6999,24,0,12.5,1,490
6999,36,1,12.5,1,150
6999,62,1,3.5,1,490
7000,49,0,3.5,1,450
7000,33,1,12.5,1,350
7000,29,0,9.5,1,450
7000,24,0,12.5,1,450
7000,62,1,3.5,1,450
7001,30,0,9.5,1,250
7001,25,0,9.5,1,150
7002,30,0,3.5,1,150
7002,25,0,9.5,1,150
7003,52,0,12.5,1,1300
7003,30,1,7,1,NA
7003,25,1,9.5,1,1000
7004,63,0,7,1,NA
7005,53,0,12.5,1,1000
7005,28,0,9.5,1,600
7005,31,1,9.5,1,1000
7005,25,1,7,1,500
7006,63,0,3.5,1,840
7007,22,0,12.5,1,1200
7008,31,1,12.5,1,750
7008,29,0,14,1,750
7009,35,1,14,1,1500
7011,27,1,9.5,1,NA
7013,27,1,9.5,1,800
7014,75,1,12.5,1,820
7014,75,0,9.5,1,470
7015,37,1,7,1,1200
7015,34,0,9.5,1,780
7016,60,0,9.5,1,1200
7017,50,0,14,1,595
7017,28,0,17,1,750
7018,44,1,12.5,1,800
7019,51,1,17,1,4500
7019,36,0,17,1,4000
7020,45,0,7,1,270
7021,69,1,3.5,1,630
7022,69,1,3.5,1,650
7023,66,0,7,1,70
7023,28,0,14,1,1050
7025,40,0,17,1,1200
7026,52,1,17,1,3050
7026,53,0,17,1,3000
7027,42,1,3.5,1,30
7028,27,1,14,1,800
7029,27,1,12.5,1,10000
7029,29,1,12.5,1,700
7030,41,1,14,1,3750
7030,40,1,9.5,1,1500
7030,39,1,14,1,2250
7031,71,0,3.5,1,350
7032,42,1,7,1,NA
7033,43,1,7,1,500
7034,36,0,12.5,1,550
7036,42,0,12.5,1,1000
7038,39,1,7,1,800
7039,48,1,9.5,1,NA
7039,51,0,9.5,1,1200
7041,44,1,7,1,450
7041,34,0,9.5,1,300
7042,52,1,3.5,1,1300
7043,60,0,3.5,1,1180
7043,35,1,12.5,1,550
7043,32,1,12.5,1,400
7044,28,1,17,1,1100
7044,25,0,17,1,1000
7046,45,0,7,1,417
7047,44,1,7,1,1100
7047,38,0,3.5,1,80
7047,18,1,9.5,1,600
7047,20,0,12.5,1,400
7048,63,0,9.5,1,1200
7049,63,0,9.5,1,920
7050,60,0,17,1,NA
7054,61,1,3.5,1,700
7055,31,0,12.5,1,400
7056,58,0,12.5,1,350
7056,32,1,9.5,1,400
7057,59,0,12.5,1,880
7057,33,1,9.5,1,500
7058,42,1,12.5,1,900
7059,42,1,9.5,1,1800
7060,23,0,14,1,2300
7061,21,0,12.5,1,3200
7064,42,1,9.5,1,NA
7065,34,0,3.5,1,450
7065,19,0,9.5,1,100
7066,27,0,14,1,655
7067,41,0,3.5,1,300
7069,45,1,14,1,NA
7069,43,0,17,1,NA
7070,55,1,12.5,1,700
7070,60,0,7,1,NA
7071,34,1,12.5,1,1585
7071,27,1,14,1,250
7072,47,0,12.5,1,568
7072,27,1,9.5,1,680
7073,36,0,7,1,330
7074,36,1,12.5,1,1600
7075,42,1,17,1,800
7075,39,0,17,1,NA
7076,45,1,7,1,1000
7077,49,1,3.5,1,240
7079,52,1,7,1,NA
7079,30,1,7,1,NA
7079,28,1,9.5,1,NA
7080,52,1,3.5,1,NA
7080,31,1,7,1,NA
7081,40,1,12.5,1,NA
7082,49,1,12.5,1,2200
7083,41,0,7,1,880
7084,27,1,17,1,NA
7085,28,1,17,1,NA
7088,47,1,12.5,1,2440
7088,46,1,12.5,1,600
7088,21,1,9.5,1,150
7089,48,1,9.5,1,1000
7092,50,1,7,1,350
7092,47,0,7,1,280
7092,32,0,12.5,1,180
7093,51,1,9.5,1,350
7093,48,0,7,1,300
7093,32,0,12.5,1,150
7094,26,1,7,1,800
7094,20,1,7,1,800
7095,26,1,7,1,400
7095,20,1,7,1,350
7095,50,0,12.5,1,1000
7095,44,1,12.5,1,450
7098,46,1,7,1,600
7098,38,0,7,1,400
7099,46,1,7,1,600
7099,38,0,7,1,300
7100,28,0,17,1,850
7101,60,1,7,1,1700
7102,53,1,17,1,595
7103,41,0,17,1,620
7104,41,0,14,1,650
7105,36,1,12.5,1,700
7106,37,1,12.5,1,800
7106,37,0,9.5,1,150
7108,34,1,9.5,1,1200
7109,44,1,7,1,2000
7110,44,1,7,1,500
7111,49,0,12.5,1,250
7112,50,0,9.5,1,150
7113,50,0,12.5,1,1000
7113,21,1,9.5,1,300
7114,50,0,12.5,1,500
7114,21,1,9.5,1,600
7115,47,1,7,1,1100
7116,47,1,7,1,1400
7117,69,1,12.5,1,900
7120,44,1,12.5,1,NA
7121,57,1,17,1,4000
7121,38,0,17,1,2500
7124,25,1,14,1,2400
7125,47,1,12.5,1,1500
7125,49,0,9.5,1,1500
7126,67,1,17,1,NA
7127,66,1,17,1,NA
7130,25,0,14,1,1000
7130,24,0,14,1,300
7130,22,1,14,1,600
7132,54,0,3.5,1,430
7133,48,1,14,1,1480
7134,64,1,7,1,1000
7135,50,0,7,1,360
7135,30,1,3.5,1,280
7135,33,1,9.5,1,750
7136,42,1,9.5,1,1000
7136,40,0,9.5,1,1200
7137,42,1,9.5,1,920
7137,39,0,9.5,1,1400
7139,56,1,12.5,1,915
7139,38,0,9.5,1,150
7141,35,1,9.5,1,700
7142,36,1,7,1,1200
7143,27,1,14,1,1100
7144,54,1,14,1,2000
7145,61,0,17,1,2000
7146,74,1,7,1,300
7146,43,1,9.5,1,1500
7146,40,0,14,1,250
7147,38,1,12.5,1,1750
7147,36,0,17,1,300
7150,53,0,12.5,1,1200
7150,24,0,14,1,500
7150,25,0,17,1,NA
7151,53,1,17,1,800
7153,64,1,7,1,800
7153,35,1,12.5,1,NA
7154,64,1,3.5,1,NA
7154,35,1,12.5,1,NA
7155,42,0,17,1,3000
7157,45,1,9.5,1,1100
7158,24,0,14,1,1200
7159,52,1,7,1,500
7159,50,0,12.5,1,290
7160,35,1,9.5,1,600
7160,33,0,9.5,1,240
7161,58,1,7,1,800
7161,60,0,7,1,450
7161,21,0,12.5,1,450
7162,37,1,9.5,1,1740
7163,24,0,7,1,1050
7163,26,1,9.5,1,1800
7165,28,0,9.5,1,300
7165,35,1,12.5,1,957
7166,59,1,9.5,1,NA
7166,29,1,7,1,500
7167,36,0,9.5,1,900
7167,17,1,3.5,1,200
7170,72,1,9.5,1,1090
7172,35,0,17,1,2427
7172,35,1,12.5,1,NA
7173,41,1,12.5,1,800
7173,35,0,17,1,1600
7173,35,1,17,1,1400
7174,21,0,9.5,1,500
7174,24,1,3.5,1,750
7175,21,0,12.5,1,NA
7175,24,1,3.5,1,NA
7176,36,1,12.5,1,1000
7177,36,1,12.5,1,1000
7179,32,0,9.5,1,150
7180,58,0,9.5,1,200
7181,58,0,9.5,1,NA
7182,34,1,17,1,1300
7182,28,0,17,1,820
7183,32,1,17,1,1200
7183,29,0,17,1,900
7184,21,1,9.5,1,200
7185,22,1,9.5,1,280
7187,40,0,9.5,1,900
7188,35,1,12.5,1,975
7189,35,1,14,1,800
7191,24,0,14,1,400
7192,55,1,14,1,2500
7192,22,1,12.5,1,1500
7193,42,1,17,1,2500
7193,40,0,17,1,700
7194,71,0,7,1,550
7195,36,0,7,1,250
7195,36,1,7,1,1000
7196,28,0,7,1,330
7197,43,1,17,1,5000
7197,34,0,17,1,1520
7198,38,1,17,1,3000
7198,34,0,17,1,1500
7199,40,1,7,1,700
7199,41,0,9.5,1,400
7200,27,1,7,1,1000
7201,39,1,9.5,1,700
7203,50,1,12.5,1,1500
7204,22,1,12.5,1,1000
7207,34,1,9.5,1,800
7207,35,0,9.5,1,1140
7208,59,1,14,1,1500
7209,59,1,17,1,1500
7210,27,0,9.5,1,NA
7211,40,0,12.5,1,NA
7211,35,1,12.5,1,NA
7212,32,0,12.5,1,250
7213,32,1,9.5,1,250
7213,32,0,17,1,1300
7215,22,1,9.5,1,910
7215,21,0,17,1,450
7216,25,1,3.5,1,750
7217,47,1,9.5,1,1200
7217,46,0,17,1,2100
7218,53,1,7,1,1200
7218,26,0,9.5,1,400
7219,54,0,17,1,NA
7220,50,0,17,1,5000
7221,35,1,7,1,600
7221,30,0,7,1,120
7223,69,1,17,1,5800
7223,61,0,12.5,1,980
7224,36,1,14,1,150
7225,36,1,14,1,150
7226,42,0,7,1,350
7227,42,0,9.5,1,350
7228,51,1,7,1,300
7228,52,0,7,1,NA
7229,51,1,7,1,550
7229,50,0,12.5,1,400
7231,49,0,12.5,1,600
7232,49,1,9.5,1,1100
7232,22,1,14,1,160
7233,38,0,7,1,100
7233,20,1,9.5,1,120
7233,19,0,9.5,1,120
7234,38,0,7,1,NA
7234,20,1,9.5,1,180
7235,32,1,9.5,1,1380
7235,28,0,9.5,1,450
7236,30,1,12.5,1,800
7236,28,0,12.5,1,360
7237,64,1,7,1,696
7237,62,0,7,1,1620
7238,64,1,7,1,950
7238,62,0,7,1,850
7239,46,0,17,1,3000
7240,46,0,17,1,700
7241,51,0,17,1,NA
7243,29,1,14,1,2100
7244,29,1,14,1,2400
7244,26,0,12.5,1,300
7245,52,1,14,1,4500
7245,30,0,17,1,1800
7246,49,1,14,1,1350
7246,50,0,17,1,2200
7247,65,1,7,1,1000
7248,63,0,17,1,1000
7250,62,0,7,1,400
7251,30,1,17,1,800
7252,34,0,7,1,360
7253,53,1,7,1,800
7254,32,1,12.5,1,350
7256,41,0,14,1,400
7257,38,1,17,1,6100
7257,38,0,17,1,2000
7259,36,1,17,1,4200
7259,33,0,17,1,200
7260,49,0,17,1,NA
7261,47,1,12.5,1,1350
7263,41,1,12.5,1,1000
7264,63,1,7,1,800
7264,67,0,7,1,749
7265,45,1,9.5,1,2000
7266,70,1,9.5,1,200
7266,47,0,9.5,1,560
7267,56,1,3.5,1,500
7267,30,0,12.5,1,850
7268,47,0,9.5,1,108
7268,23,0,7,1,504
7269,24,1,7,1,480
7270,42,1,7,1,550
7271,53,1,7,1,NA
7271,51,0,7,1,1000
7271,21,1,12.5,1,1500
7272,53,1,7,1,NA
7272,52,0,9.5,1,1200
7272,21,1,12.5,1,2000
7274,61,1,9.5,1,NA
7275,51,1,14,1,4200
7276,51,1,14,1,3400
7277,34,1,12.5,1,2000
7278,46,1,12.5,1,1457
7279,46,1,17,1,1570
7279,26,1,12.5,1,500
7280,32,1,12.5,1,3000
7280,32,0,17,1,4000
7281,27,1,9.5,1,4300
7284,34,1,12.5,1,2400
7285,34,1,12.5,1,1800
7286,62,0,9.5,1,NA
7287,62,0,9.5,1,210
7287,27,0,14,1,400
7288,47,1,7,1,2200
7288,25,1,12.5,1,2800
7288,19,1,9.5,1,640
7288,22,0,12.5,1,30
7289,47,1,7,1,2300
7289,25,1,12.5,1,2500
7289,19,1,7,1,690
7290,41,0,7,1,690
7290,24,0,12.5,1,250
7291,41,0,7,1,460
7291,24,0,12.5,1,320
7294,38,1,12.5,1,450
7295,40,1,9.5,1,600
7296,32,0,17,1,NA
7297,36,1,14,1,1950
7297,32,0,17,1,800
7299,33,1,14,1,1050
7299,36,0,14,1,300
7300,25,1,14,1,880
7301,60,1,17,1,1000
7302,56,1,17,1,8100
7302,56,0,17,1,1250
7302,28,0,17,1,3300
7302,24,1,17,1,1200
7302,22,0,14,1,800
7303,56,1,17,1,4300
7303,56,0,17,1,1500
7303,28,0,17,1,2000
7303,24,1,17,1,1200
7303,23,0,14,1,900
7304,33,0,9.5,1,150
7304,35,1,7,1,1500
7305,43,0,12.5,1,1920
7305,22,1,12.5,1,1580
7307,40,1,14,1,NA
7308,39,0,17,1,900
7309,65,1,14,1,NA
7309,64,0,14,1,NA
7309,26,1,17,1,NA
7310,60,1,7,1,600
7311,36,0,14,1,150
7312,45,0,17,1,NA
7313,39,1,9.5,1,550
7313,30,1,7,1,200
7314,34,0,3.5,1,NA
